"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Restore truncation for performance improvement in future DRAM systems","X. Zhang; Y. Zhang; B. R. Childers; J. Yang","University of Pittsburgh, Pittsburgh, PA, US; Computer Science Department, University of Pittsburgh, PA, USA; Computer Science Department, University of Pittsburgh, PA, USA; Electrical and Computer Engineering Department, University of Pittsburgh, PA, USA",2016 IEEE International Symposium on High Performance Computer Architecture (HPCA),"4 Apr 2016","2016","","","543","554","Scaling DRAM below 20nm has become a major challenge due to intrinsic limitations in the structure of a bit cell. Future DRAM chips are likely to suffer from significant variations and degraded timings, such as taking much more time to restore cell data after read and write access. In this paper, we propose restore truncation (RT), a low-cost restore strategy to improve performance of DRAM modules that adopt relaxed restore timing. After an access, RT restores a bit cell's voltage only to the level required to persist data to the next scheduled refresh rather than to the default full voltage. Because restore time is shortened, the performance of the cell is improved under process variations. We devise two schemes to balance performance, energy consumption, and hardware overhead. We simulate our proposed RT schemes and compare them with the state of the art. Experimental results show that, on average, RT improves performance by 19.5% and reduces energy consumption by 17%.","2378-203X","978-1-4673-9211-2","10.1109/HPCA.2016.7446093","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7446093","","Timing;Transistors;Capacitors;Sensors;DRAM chips;Hardware","","43","1","56","IEEE","4 Apr 2016","","","IEEE","IEEE Conferences"
"Parity Helix: Efficient protection for single-dimensional faults in multi-dimensional memory systems","X. Jian; V. Sridharan; R. Kumar","University of Illinois at Urbana-Champaign; RAS Architecture Advanced Micro Devices, Inc.; University of Illinois at Urbana-Champaign",2016 IEEE International Symposium on High Performance Computer Architecture (HPCA),"4 Apr 2016","2016","","","555","567","Emerging die-stacked DRAMs provide several factors higher bandwidth and energy efficiency than 2D DRAMs, making them excellent candidates for future memory systems. To be deployed in server and high-performance computing systems, however, die-stacked DRAMs need to provide equivalent or better reliability than existing 2D DRAMs. This includes protecting against channel and die faults, which have been observed in existing 2D DRAM production systems. In this paper, we observe that memory subsystems can be viewed as a multi-dimensional collection of memory banks in which faults generally affect memory banks that lie along a single dimension. For instance, in die-stacked DRAMs, a die consists of a group of DRAM banks that lie in a horizontal plane while a channel consists of a vertical group of banks spanning across multiple dies. We exploit this fault behavior to propose Parity Helix to efficiently protect against single-dimensional faults in multi-dimensional memory systems. Parity Helix shares the same error correction resources across all dimensions to minimize error correction overheads. For die-stacked DRAMs, our evaluation shows that compared to a straightforward extension of previous schemes, Parity Helix increases memory capacity by 16.7%, reduces memory energy per program access by 21%, on average, and by up to 45%.","2378-203X","978-1-4673-9211-2","10.1109/HPCA.2016.7446094","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7446094","","Resilience;DRAM chips;Reliability;Error correction;Through-silicon vias;Supercomputers","","15","","41","IEEE","4 Apr 2016","","","IEEE","IEEE Conferences"
"Low-Cost Inter-Linked Subarrays (LISA): Enabling fast inter-subarray data movement in DRAM","K. K. Chang; P. J. Nair; D. Lee; S. Ghose; M. K. Qureshi; O. Mutlu",Carnegie Mellon University; Georgia Institute of Technology; Carnegie Mellon University; Carnegie Mellon University; Georgia Institute of Technology; Carnegie Mellon University,2016 IEEE International Symposium on High Performance Computer Architecture (HPCA),"4 Apr 2016","2016","","","568","580","This paper introduces a new DRAM design that enables fast and energy-efficient bulk data movement across subarrays in a DRAM chip. While bulk data movement is a key operation in many applications and operating systems, contemporary systems perform this movement inefficiently, by transferring data from DRAM to the processor, and then back to DRAM, across a narrow off-chip channel. The use of this narrow channel for bulk data movement results in high latency and energy consumption. Prior work proposed to avoid these high costs by exploiting the existing wide internal DRAM bandwidth for bulk data movement, but the limited connectivity of wires within DRAM allows fast data movement within only a single DRAM subarray. Each subarray is only a few megabytes in size, greatly restricting the range over which fast bulk data movement can happen within DRAM. We propose a new DRAM substrate, Low-Cost Inter-Linked Subarrays (LISA), whose goal is to enable fast and efficient data movement across a large range of memory at low cost. LISA adds low-cost connections between adjacent subarrays. By using these connections to interconnect the existing internal wires (bitlines) of adjacent subarrays, LISA enables wide-bandwidth data transfer across multiple subarrays with little (only 0.8%) DRAM area overhead. As a DRAM substrate, LISA is versatile, enabling an array of new applications. We describe and evaluate three such applications in detail: (1) fast inter-subarray bulk data copy, (2) in-DRAM caching using a DRAM architecture whose rows have heterogeneous access latencies, and (3) accelerated bitline precharging by linking multiple precharge units together. Our extensive evaluations show that each of LISA's three applications significantly improves performance and memory energy efficiency, and their combined benefit is higher than the benefit of each alone, on a variety of workloads and system configurations.","2378-203X","978-1-4673-9211-2","10.1109/HPCA.2016.7446095","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7446095","","DRAM chips;Substrates;Energy efficiency;System performance;Arrays;Buffer storage","","171","4","84","IEEE","4 Apr 2016","","","IEEE","IEEE Conferences"
"ChargeCache: Reducing DRAM latency by exploiting row access locality","H. Hassan; G. Pekhimenko; N. Vijaykumar; V. Seshadri; D. Lee; O. Ergin; O. Mutlu","Carnegie Mellon University; Carnegie Mellon University; Carnegie Mellon University, Pittsburgh, PA, US; Carnegie Mellon University; Carnegie Mellon University; TOBB University of Economics & Technology; Carnegie Mellon University",2016 IEEE International Symposium on High Performance Computer Architecture (HPCA),"4 Apr 2016","2016","","","581","593","DRAM latency continues to be a critical bottleneck for system performance. In this work, we develop a low-cost mechanism, called Charge Cache, that enables faster access to recently-accessed rows in DRAM, with no modifications to DRAM chips. Our mechanism is based on the key observation that a recently-accessed row has more charge and thus the following access to the same row can be performed faster. To exploit this observation, we propose to track the addresses of recently-accessed rows in a table in the memory controller. If a later DRAM request hits in that table, the memory controller uses lower timing parameters, leading to reduced DRAM latency. Row addresses are removed from the table after a specified duration to ensure rows that have leaked too much charge are not accessed with lower latency. We evaluate ChargeCache on a wide variety of workloads and show that it provides significant performance and energy benefits for both single-core and multi-core systems.","2378-203X","978-1-4673-9211-2","10.1109/HPCA.2016.7446096","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7446096","","DRAM chips;Capacitors;Timing;Hardware;Parallel processing;Computer architecture","","109","","101","IEEE","4 Apr 2016","","","IEEE","IEEE Conferences"
"Amdahl's law for lifetime reliability scaling in heterogeneous multicore processors","W. J. Song; S. Mukhopadhyay; S. Yalamanchili","School of Electrical and Computer Engineering, Georgia Institute of Technology, Atlanta, GA; School of Electrical and Computer Engineering, Georgia Institute of Technology, Atlanta, GA; School of Electrical and Computer Engineering, Georgia Institute of Technology, Atlanta, GA",2016 IEEE International Symposium on High Performance Computer Architecture (HPCA),"4 Apr 2016","2016","","","594","605","Heterogeneous multicore processors have been suggested as alternative microarchitectural designs to enhance performance and energy efficiency. Using Amdahl's Law, heterogeneous models were primarily analyzed in performance and energy efficiency aspects to demonstrate its advantage over conventional homogeneous systems. In this paper, we further extend the study to understand the lifetime reliability consequences of heterogeneous multicore processors, as reliability becomes an increasingly important constraint. We present the lifetime reliability models of multicore processors based on Amdahl's Law, including compact thermal estimation that has strong correlation with device aging. Lifetime reliability is analyzed by varying i) core utilization (Amdahl's scaling factor), ii) processor composition (number of big and small cores), and iii) thread scheduling method. The study shows that the heterogeneous processor may have a serious reliability challenge. If the processor is comprised of only one big core and many small cores, stresses can be biased to the big core especially when workloads spend more time on sequential operations. Our study reveals that incorporating multiple big cores can mitigate reliability bottleneck in big cores and enhance processor lifetime, but adding too many big cores will have an adverse impact on lifetime reliability as well as performance.","2378-203X","978-1-4673-9211-2","10.1109/HPCA.2016.7446097","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7446097","","Program processors;Multicore processing;Reliability;Processor scheduling;Computational modeling;Stress;Microarchitecture","","5","","37","IEEE","4 Apr 2016","","","IEEE","IEEE Conferences"
"LiveSim: Going live with microarchitecture simulation","S. Hassani; G. Southern; J. Renau","Dept. of Computer Engineering, University of California, Santa Cruz; Dept. of Computer Engineering, University of California, Santa Cruz; Dept. of Computer Engineering, University of California, Santa Cruz",2016 IEEE International Symposium on High Performance Computer Architecture (HPCA),"4 Apr 2016","2016","","","606","617","Computer architects rely heavily on software-based microarchitecture simulators, which typically take hours or days to produce results. We have developed LiveSim, a novel microarchitectural simulation methodology that provides simulation results within seconds, making it suitable for interactive use. LiveSim works by creating in-memory checkpoints of application state, and then executing randomly selected samples from these checkpoints in parallel to produce simulation results. The initial results, which we call LiveSample, are reported less than one second after starting the simulation. As more samples are simulated the results become more accurate and are updated in real-time. Once enough samples are gathered, LiveSim provides confidence intervals for the reported values and continues simulation until it reaches the target confidence level, which we call LiveCI. We evaluated LiveSim using SPEC CPU 2006 benchmarks and found that within 5 seconds after starting simulation, LiveSample results reached an average error of 3.51% compared to full simulation, and the LiveCI results were available within 41 seconds on average.","2378-203X","978-1-4673-9211-2","10.1109/HPCA.2016.7446098","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7446098","","Microarchitecture;Benchmark testing;Computational modeling;Simulation;Load modeling;Real-time systems;Computers","","15","","34","IEEE","4 Apr 2016","","","IEEE","IEEE Conferences"
"McVerSi: A test generation framework for fast memory consistency verification in simulation","M. Elver; V. Nagarajan",University of Edinburgh; University of Edinburgh,2016 IEEE International Symposium on High Performance Computer Architecture (HPCA),"4 Apr 2016","2016","","","618","630","The memory consistency model (MCM), which formally specifies the behaviour of the memory system, is used by programmers to reason about parallel programs. It is imperative that hardware adheres to the promised MCM. For this reason, hardware designs must be verified against the specified MCM. One common way to do this is via executing tests, where specific threads of instruction sequences are generated and their executions are checked for adherence to the MCM. It would be extremely beneficial to execute such tests under simulation, i.e. when the functional design implementation of the hardware is being prototyped. Most prior verification methodologies, however, target post-silicon environments, which when applied under simulation would be too slow. We propose McVerSi, a test generation framework for fast MCM verification of a full-system design implementation under simulation. Our primary contribution is a Genetic Programming (GP) based approach to MCM test generation, which relies on a novel crossover function that prioritizes memory operations contributing to non-determinism, thereby increasing the probability of uncovering MCM bugs. To guide tests towards exercising as much logic as possible, the simulator's reported coverage is used as the fitness function. Furthermore, we increase test throughput by making the test workload simulation-aware. We evaluate our proposed framework using the Gem5 cycle accurate simulator in full-system mode with Ruby. We discover 2 new bugs due to the faulty interaction of the pipeline and the cache coherence protocol. Crucially, these bugs would not have been discovered through individual verification of the pipeline or the coherence protocol. We study 11 bugs in total. Our GP-based test generation approach finds all bugs consistently, therefore providing much higher guarantees compared to alternative approaches (pseudo-random test generation and litmus tests).","2378-203X","978-1-4673-9211-2","10.1109/HPCA.2016.7446099","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7446099","","Computer bugs;Hardware;Coherence;Protocols;Throughput;Pipelines;Measurement","","26","","57","IEEE","4 Apr 2016","","","IEEE","IEEE Conferences"
"Energy-efficient address translation","V. Karakostas; J. Gandhi; A. Cristal; M. D. Hill; K. S. McKinley; M. Nemirovsky; M. M. Swift; O. S. Unsal","Universitat Politecnica de Catalunya; University of Wisconsin - Madison; Centro Nacional de Supercomputacion, Barcelona, ES; University of Wisconsin - Madison; Microsoft Research; ICREA Senior Research Professor at Barcelona Supercomputing Center; University of Wisconsin - Madison; Barcelona Supercomputing Center",2016 IEEE International Symposium on High Performance Computer Architecture (HPCA),"4 Apr 2016","2016","","","631","643","Address translation is fundamental to processor performance. Prior work focused on reducing Translation Lookaside Buffer (TLB) misses to improve performance and energy, whereas we show that even TLB hits consume a significant amount of dynamic energy. To reduce the energy cost of address translation, we first propose Lite, a mechanism that monitors the performance and utility of L1 TLBs, and adaptively changes their sizes with way-disabling. The resulting TLBLite organization opportunistically reduces the dynamic energy spent in address translation by 23% on average with minimal impact on TLB miss cycles. To further reduce the energy and performance overheads of L1 TLBs, we also propose RMMLite that targets the recently proposed Redundant Memory Mappings (RMM) address-translation mechanism. RMM maps most of a process's address space with arbitrarily large ranges of contiguous pages in both virtual and physical address space using a modest number of entries in a range TLB. RMMLite adds to RMM an L1-range TLB and the Lite mechanism. The high hit ratio of the L1-range TLB allows Lite to downsize the L1-page TLBs more aggressively. RMMLite reduces the dynamic energy spent in address translation by 71% on average. Above the near-zero L2 TLB misses from RMM, RMMLite further reduces the overhead from L1 TLB misses by 99%. These proposed designs target current and future energy-efficient memory system design to meet the ever increasing memory demands of applications.","2378-203X","978-1-4673-9211-2","10.1109/HPCA.2016.7446100","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7446100","","Organizations;Hardware;Memory management;Bridges;Monitoring;Complexity theory;Proposals","","48","1","53","IEEE","4 Apr 2016","","","IEEE","IEEE Conferences"
"RADAR: Runtime-assisted dead region management for last-level caches","M. Manivannan; V. Papaefstathiou; M. Pericas; P. Stenstrom",Chalmers University of Technology; Chalmers University of Technology; Chalmers University of Technology; Chalmers University of Technology,2016 IEEE International Symposium on High Performance Computer Architecture (HPCA),"4 Apr 2016","2016","","","644","656","Last-level caches (LLCs) bridge the processor/memory speed gap and reduce energy consumed per access. Unfortunately, LLCs are poorly utilized because of the relatively large occurrence of dead blocks. We propose RADAR, a hybrid static/dynamic dead-block management technique that can accurately predict and evict dead blocks in LLCs. RADAR does dead-block prediction and eviction at the granularity of address regions supported in many of today's task-parallel programming models. The runtime system utilizes static control-flow information about future region accesses in conjunction with past region access patterns to make accurate predictions about dead regions. The runtime system instructs the cache to demote and eventually evict blocks belonging to such dead regions. This paper considers three RADAR schemes to predict dead regions: a scheme that uses control-flow information provided by the programming model (Look-ahead), a history-based scheme (Look-back) and a combined scheme (Look-ahead and Look-back). Our evaluation shows that, on average, all RADAR schemes outperform state-of-the-art hardware dead-block prediction techniques, whereas the combined scheme always performs best.","2378-203X","978-1-4673-9211-2","10.1109/HPCA.2016.7446101","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7446101","","Runtime;Programming;Radar tracking;Niobium;Synchronization;Radar detection","","14","","46","IEEE","4 Apr 2016","","","IEEE","IEEE Conferences"
"Cache QoS: From concept to reality in the Intel® Xeon® processor E5-2600 v3 product family","A. Herdrich; E. Verplanke; P. Autee; R. Illikkal; C. Gianos; R. Singhal; R. Iyer",Intel Corporation; Intel Corporation; Intel Corporation; Intel Corporation; Intel Corporation; Intel Corporation; Intel Corporation,2016 IEEE International Symposium on High Performance Computer Architecture (HPCA),"4 Apr 2016","2016","","","657","668","Over the last decade, addressing quality of service (QoS) in multi-core server platforms has been growing research topic. QoS techniques have been proposed to address the shared resource contention between co-running applications or virtual machines in servers and thereby provide better isolation, performance determinism and potentially improve overall throughput. One of the most important shared resources is cache space. Most proposals for addressing shared cache contention are based on simulations and analysis and no commercial platforms were available that integrated such techniques and provided a practical solution. In this paper, we will present the first set of shared cache QoS techniques designed and implemented in state-of-the-art commercial servers (the Intel® Xeon® processor E5-2600 v3 product family). We will describe two key technologies: (i) Cache Monitoring Technology (CMT) to enable monitoring of shared cache usage by different applications and (ii) Cache Allocation Technology (CAT) which enables redistribution of shared cache space between applications to address contention. This is the first paper to describing these techniques as they moved from concept to reality, starting from early research to product implementation. We will also present case studies highlighting the value of these techniques using example scenarios of multi-programmed workloads, virtualized platforms in datacenters and communications platforms. Finally, we will describe initial software infrastructure and enabling for industry practitioners and researchers to take advantage of these technologies for their QoS needs.","2378-203X","978-1-4673-9211-2","10.1109/HPCA.2016.7446102","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7446102","","Monitoring;Quality of service;Resource management;Registers;Servers;System software","","94","3","33","IEEE","4 Apr 2016","","","IEEE","IEEE Conferences"
"Symbiotic job scheduling on the IBM POWER8","J. Feliu; S. Eyerman; J. Sahuquillo; S. Petit","Dept. of Computer Engineering (DISCA), Universitat Politècnica de València, València, Spain; Dept. of Electronics and Information Systems (ELIS), Ghent University, Ghent, Belgium; Dept. of Computer Engineering (DISCA), Universitat Politècnica de València, València, Spain; Dept. of Computer Engineering (DISCA), Universitat Politècnica de València, València, Spain",2016 IEEE International Symposium on High Performance Computer Architecture (HPCA),"4 Apr 2016","2016","","","669","680","Simultaneous multithreading (SMT) processors share most of the microarchitectural core components among the co-running applications. The competition for shared resources causes performance interference between applications. Therefore, the performance benefits of SMT processors heavily depend on the complementarity of the co-running applications. Symbiotic job scheduling, i.e., scheduling applications that co-run well together on a core, can have a considerable impact on the performance of a processor with SMT cores. Prior work uses sampling or novel hardware support to perform symbiotic job scheduling, which has either a non-negligible overhead or is impossible to use on existing hardware. This paper proposes a symbiotic job scheduler for the IBM POWER8 processor. We leverage the existing cycle accounting mechanism to predict symbiosis between applications, and use that information at run-time to decide which applications should run on the same core or on separate cores. We implement the scheduler in the Linux operating system and evaluate it on an IBM POWER8 server running multiprogrammed workloads. The symbiotic job scheduler significantly improves performance compared to both an agnostic random scheduler and the default Linux scheduler. With respect to Linux, it achieves an average speedup by 8.8% for workloads comprising 12 applications, and by 4.7% on average across all evaluated workloads.","2378-203X","978-1-4673-9211-2","10.1109/HPCA.2016.7446103","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7446103","","Multicore processing;Symbiosis;Program processors;Interference;Predictive models;Optimal scheduling;Linux","","14","","23","IEEE","4 Apr 2016","","","IEEE","IEEE Conferences"
"ScalCore: Designing a core for voltage scalability","B. Gopireddy; C. Song; J. Torrellas; N. S. Kim; A. Agrawal; A. Mishra","University of Illinois at Urbana-Champaign; University of Wisconsin, Madison; University of Illinois at Urbana-Champaign; University of Illinois at Urbana-Champaign; NVIDIA Corp; Intel Corp",2016 IEEE International Symposium on High Performance Computer Architecture (HPCA),"4 Apr 2016","2016","","","681","693","Upcoming multicores need to provide increasingly stringent energy-efficient execution modes. Currently, energy efficiency is attained by lowering the voltage (Vdd) through DVFS. However, the effectiveness of DVFS is limited: designing cores for low Vdd results in energy inefficiency at nominal Vdd. Our goal is to design a core for Voltage Scalability, i.e., one that can work in high-performance mode (HPMode) at nominal Vdd, and in a very energy-efficient mode (EEMode) at low Vdd. We call this core ScalCore. To operate energy-efficiently in EEMode, ScalCore introduces two ideas. First, since logic and storage structures scale differently with Vdd, ScalCore applies two low Vdds to the pipeline: one to the logic stages (Vlogic) and a higher one to storage-intensive stages. Secondly, ScalCore further increases the low Vdd of the storage-intensive stages (Vop), so that they are substantially faster than the logic ones. Then, it exploits the speed differential by either fusing storage-intensive pipeline stages or increasing the size of storage structures in the pipeline. Our simulations of 16 cores show that a design with ScalCores in EEMode is much more energy-efficient than one with conventional cores and aggressive DVFS: for approximately the same power, ScalCores reduce the average execution time of programs by 31%, the energy (E) consumed by 48%, and the ED product by 60%. In addition, dynamically switching between EEMode and HPMode based on program phases is very effective: it reduces the average execution time and ED product by a further 28% and 15%, respectively.","2378-203X","978-1-4673-9211-2","10.1109/HPCA.2016.7446104","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7446104","","Pipelines;Multicore processing;Scalability;Transistors;Delays;Program processors;Registers","","17","","49","IEEE","4 Apr 2016","","","IEEE","IEEE Conferences"
"Cost effective physical register sharing","A. Perais; A. Seznec",IRISA/INRISA; IRISA/INRISA,2016 IEEE International Symposium on High Performance Computer Architecture (HPCA),"4 Apr 2016","2016","","","694","706","Sharing a physical register between several instructions is needed to implement several microarchitectural optimizations. However, register sharing requires modifications to the register reclaiming process: Committing a single instruction does not guarantee that the physical register allocated to the previous mapping of its architectural destination register is free-able anymore. Consequently, a form of register reference counting must be implemented. While such mechanisms (e.g., dependency matrix, per register counters) have been described in the literature, we argue that they either require too much storage, or that they lengthen branch misprediction recovery by requiring sequential rollback. As an alternative, we present the Inflight Shared Register Buffer (ISRB), a new structure for register reference counting. The ISRB has low storage overhead and lends itself to checkpoint-based recovery schemes, therefore allowing fast recovery on pipeline flushes. We illustrate our scheme with Move Elimination (short-circuiting moves) and an implementation of Speculative Memory Bypassing (short-circuiting store-load pairs) that makes use of a TAGE-like predictor to identify memory dependencies. We show that the whole potential of these two mechanisms can be achieved with a small register tracking structure.","2378-203X","978-1-4673-9211-2","10.1109/HPCA.2016.7446105","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7446105","","Registers;Radiation detectors;Optimization;History;Pipelines;Tracking;Patents","","13","1","33","IEEE","4 Apr 2016","","","IEEE","IEEE Conferences"
